employee_id,fullname,rating,years_of_service_months,job_level,SEA,CEX,QDD,iq,Papi_G,Papi_T,position_id,division_id,department_id,directorate_id,grade_id,company_id,education_id,major_id,area_id
EMP100900,Prasetyo Hartanto,3.0,31,Middle,2.0,2.0,3.0,91.0,2.0,9.0,5,3,5,3,2,4,4,1,2
EMP100901,Valdo Siregar,3.0,50,Middle,4.0,4.0,3.0,83.0,6.0,3.0,3,3,2,3,3,2,2,1,2
EMP100902,Eko Iqbal Mahendra,2.0,29,Middle,2.0,3.0,1.0,129.0,5.0,8.0,6,3,5,2,3,4,4,1,4
EMP100903,Budi Ridwan,2.0,56,Middle,3.0,3.0,3.0,115.0,8.0,8.0,1,3,6,3,1,2,4,1,1
EMP100904,Julia Zulfikar,1.0,19,Middle,1.0,3.0,3.0,126.0,2.0,1.0,3,2,2,1,3,3,2,4,1
EMP100905,Hadi Yudhistira Subekti,3.0,49,Middle,3.0,3.0,3.0,125.0,5.0,4.0,2,4,1,1,2,3,1,3,3
EMP100907,Yuni Aji Wijaya,3.0,26,Middle,3.0,3.0,3.0,109.0,3.0,2.0,6,4,4,3,1,4,2,3,2
EMP100908,Ahmad Utama Mahendra,3.0,42,Middle,3.0,3.0,3.0,109.0,8.0,9.0,2,1,4,1,1,3,1,1,4
EMP100909,Valdo Wijaya Syahputra,5.0,54,Middle,5.0,5.0,5.0,109.0,4.0,5.0,4,5,4,3,3,1,2,2,1
EMP100910,Hadi Iqbal Pratama,1.0,66,Senior,1.0,1.0,1.0,111.0,9.0,1.0,4,3,1,1,3,3,3,2,4
EMP100911,Prasetyo Halim Syahputra,2.0,11,Junior,3.0,1.0,2.0,87.0,6.0,4.0,3,5,3,1,2,2,4,3,2
EMP100912,Mahendra Tamba,3.0,37,Middle,3.0,2.0,4.0,101.0,1.0,9.0,2,4,5,1,2,3,1,1,1
EMP100913,Wahyu Ginting,4.0,28,Middle,4.0,3.0,3.0,109.0,1.0,9.0,4,3,3,1,1,1,4,2,1
EMP100914,Fitri Firmansyah,3.0,47,Middle,3.0,2.0,3.0,115.0,4.0,7.0,4,3,3,1,3,2,2,3,4
EMP100915,Fajar Setiawan,3.0,46,Middle,3.0,2.0,4.0,109.0,4.0,7.0,4,4,2,1,3,4,1,3,1
EMP100916,Utami Ginting,1.0,56,Middle,1.0,1.0,1.0,95.0,1.0,5.0,4,2,3,3,3,4,1,5,3
EMP100917,Arif Santoso,3.0,49,Middle,2.0,4.0,3.0,85.0,2.0,3.0,2,5,5,2,2,4,1,3,1
EMP100918,Yuni Lestari,3.0,72,Senior,2.0,3.0,4.0,137.0,2.0,6.0,4,3,1,3,3,1,3,3,3
EMP100919,Vania Kusuma,4.0,65,Senior,3.0,3.0,3.0,140.0,5.0,1.0,1,4,2,2,3,1,3,5,4
EMP100920,Rifqi Tamba,2.0,2,Junior,3.0,2.0,2.0,135.0,5.0,2.0,2,3,1,2,3,1,3,2,4
EMP100922,Hana Hasibuan,3.0,66,Senior,3.0,2.0,2.0,121.0,1.0,6.0,5,2,3,1,2,3,1,4,4
EMP100923,Arif Qolbi Fauziah,2.0,18,Middle,2.0,3.0,2.0,132.0,3.0,2.0,4,1,6,1,1,1,1,2,3
EMP100924,Julia Yudhistira Lukman,5.0,52,Middle,5.0,4.0,5.0,101.0,5.0,9.0,5,3,6,1,3,1,3,5,1
EMP100925,Yuni Putra,4.0,39,Middle,4.0,4.0,4.0,134.0,8.0,4.0,3,1,6,2,3,3,3,6,2
EMP100926,Intan Candra Rahmawati,5.0,78,Senior,5.0,5.0,5.0,122.0,6.0,8.0,5,5,1,3,3,2,3,5,2
EMP100927,Maya Kusuma,3.0,65,Senior,3.0,4.0,4.0,139.0,3.0,2.0,4,2,1,3,3,2,2,4,2
EMP100928,Zaki Yudhistira Rohman,4.0,34,Middle,4.0,3.0,4.0,88.0,8.0,6.0,4,5,1,3,2,2,1,1,4
EMP100929,Anisa Mahardika Utami,1.0,71,Senior,1.0,2.0,2.0,135.0,7.0,2.0,2,4,5,2,3,1,3,2,1
EMP100930,Intan Aji Hartanto,3.0,114,Senior,3.0,4.0,2.0,109.0,3.0,1.0,3,1,4,1,2,2,1,6,3
EMP100931,Rani Wijaya,3.0,39,Middle,3.0,3.0,3.0,109.0,4.0,5.0,2,1,4,2,3,1,1,2,1
EMP100932,Ahmad Kurniawan,2.0,95,Senior,3.0,2.0,3.0,109.0,1.0,5.0,3,1,5,1,2,4,4,2,3
EMP100933,Ahmad Anggara,2.0,22,Middle,2.0,1.0,2.0,101.0,5.0,7.0,3,1,2,1,3,3,3,6,2
EMP100934,Rifqi Salsabila,4.0,68,Senior,3.0,4.0,3.0,109.0,9.0,1.0,4,1,4,3,2,1,1,6,1
EMP100935,Evi Erlangga Herlambang,4.0,43,Middle,3.0,5.0,4.0,140.0,8.0,7.0,5,5,5,3,1,2,4,4,4
EMP100936,Sari Wijaya,1.0,16,Junior,1.0,1.0,2.0,109.0,3.0,5.0,6,4,4,3,3,4,3,3,2
EMP100939,Rizka Lukman,2.0,48,Middle,2.0,3.0,3.0,94.0,4.0,5.0,4,5,1,3,3,4,1,4,1
EMP100940,Intan Mahendra,2.0,12,Junior,2.0,3.0,2.0,82.0,9.0,2.0,3,4,1,2,3,3,1,2,4
EMP100941,Joko Firmansyah,2.0,61,Senior,1.0,3.0,2.0,109.0,5.0,5.0,2,5,4,2,3,3,2,1,3
EMP100942,Citra Wijaya Sinaga,3.0,34,Middle,3.0,2.0,4.0,99.0,5.0,6.0,6,3,5,1,1,4,1,2,3
EMP100943,Rama Aji Purnama,3.0,34,Middle,3.0,3.0,3.0,107.0,4.0,5.0,5,5,2,3,3,2,3,6,4
EMP100944,Adit Utama Wijaya,1.0,86,Senior,1.0,1.0,2.0,126.0,7.0,7.0,6,4,1,3,3,4,1,3,2
EMP100945,Tania Dharma Siregar,4.0,60,Senior,4.0,5.0,4.0,111.0,5.0,1.0,4,4,1,3,1,4,3,6,3
EMP100946,Andi Tamba,1.0,32,Middle,2.0,99.0,1.0,109.0,9.0,8.0,4,1,4,1,1,1,2,5,4
EMP100947,Maya Herlambang,6.0,49,Middle,4.0,5.0,5.0,89.0,9.0,7.0,2,4,3,1,3,2,1,5,1
EMP100948,Iman Permadi,2.0,56,Middle,2.0,3.0,3.0,109.0,1.0,4.0,2,4,4,1,3,2,2,4,3
EMP100949,Joko Saputra Ramadhan,2.0,14,Junior,2.0,1.0,3.0,139.0,4.0,5.0,1,2,2,2,1,4,3,6,2
EMP100950,Budi Rohman,3.0,70,Senior,3.0,3.0,3.0,108.0,9.0,8.0,4,4,3,2,2,4,1,2,2
EMP100951,Rama Rachman Wijaya,2.0,20,Middle,2.0,1.0,2.0,140.0,7.0,2.0,2,5,1,3,2,2,1,1,2
EMP100952,Yuni Lukman,3.0,20,Middle,3.0,4.0,3.0,80.0,3.0,5.0,3,2,3,2,1,1,4,2,1
EMP100954,Ayu Yudhistira Ridwan,3.0,3,Junior,3.0,4.0,3.0,90.0,9.0,4.0,5,3,3,3,2,3,2,3,2
EMP100955,Evi Lestari Wibowo,3.0,48,Middle,2.0,4.0,3.0,118.0,3.0,8.0,4,5,2,2,2,1,2,1,4
EMP100956,Anisa Suharto,3.0,39,Middle,4.0,4.0,3.0,120.0,5.0,9.0,2,3,3,2,3,1,3,5,3
EMP100957,Julia Zulfikar Saputra,4.0,43,Middle,4.0,5.0,3.0,90.0,2.0,1.0,2,3,1,2,1,1,4,6,3
EMP100958,Arif Wijaya Pamungkas,5.0,79,Senior,5.0,4.0,5.0,109.0,4.0,9.0,1,1,4,1,2,4,2,2,4
EMP100959,Mahendra Fadillah Ananda,3.0,35,Middle,4.0,3.0,3.0,117.0,5.0,5.0,5,5,1,2,2,1,1,3,4
EMP100961,Dinda Siregar,4.0,29,Middle,4.0,5.0,4.0,92.0,3.0,9.0,3,2,6,1,3,3,1,5,1
EMP100962,Kartika Wibowo,5.0,40,Middle,5.0,5.0,5.0,135.0,5.0,6.0,5,3,1,2,3,4,1,6,3
EMP100963,Ahmad Permadi,5.0,56,Middle,3.0,2.0,4.0,109.0,5.0,9.0,4,1,4,2,3,3,3,3,2
EMP100964,Cahyo Ginting,5.0,62,Senior,3.0,5.0,5.0,109.0,2.0,6.0,4,5,4,1,2,2,1,5,1
EMP100966,Ayu Wijaya Hasibuan,2.0,59,Middle,1.0,3.0,1.0,140.0,9.0,2.0,4,4,6,2,1,2,2,2,2
EMP100967,Joko Lestari,3.0,42,Middle,2.0,3.0,3.0,99.0,8.0,7.0,5,5,3,1,1,4,1,4,2
EMP100969,Nugroho Lukman,4.0,53,Middle,4.0,3.0,5.0,117.0,3.0,8.0,5,1,5,2,2,3,2,6,1
EMP100970,Zaki Candra Ramadhan,4.0,26,Middle,4.0,4.0,4.0,108.0,6.0,5.0,3,5,6,1,2,4,4,1,2
EMP100971,Lestari Ananda,3.0,22,Middle,4.0,3.0,2.0,102.0,8.0,5.0,4,5,2,2,3,1,4,1,2
EMP100972,Dian Lukman,5.0,72,Senior,2.0,2.0,4.0,109.0,3.0,6.0,2,5,4,3,2,4,3,6,2
EMP100973,Anisa Wijaya,3.0,45,Middle,3.0,3.0,3.0,114.0,2.0,5.0,1,4,3,2,2,1,1,6,3
EMP100974,Luthfi Lestari,3.0,43,Middle,3.0,2.0,2.0,109.0,4.0,3.0,2,2,4,3,1,2,1,4,4
EMP100976,Budi Suharto,2.0,72,Senior,1.0,1.0,2.0,92.0,5.0,7.0,3,5,2,3,2,1,4,1,2
EMP100978,Ari Aji Pratama,2.0,8,Junior,2.0,2.0,2.0,134.0,8.0,5.0,3,4,5,3,3,4,2,6,1
EMP100979,Anisa Mahardika Pradana,2.0,87,Senior,2.0,3.0,3.0,111.0,4.0,9.0,3,1,5,2,3,3,4,5,4
EMP100980,Evi Nabila Siregar,4.0,39,Middle,4.0,4.0,4.0,124.0,4.0,9.0,6,3,1,2,2,1,1,3,4
EMP100981,Bayu Anugrah Sinaga,3.0,66,Senior,4.0,3.0,3.0,138.0,7.0,6.0,3,2,3,1,1,1,2,3,2
EMP100982,Hana Wijaya,4.0,15,Junior,3.0,4.0,5.0,94.0,8.0,9.0,5,5,6,3,3,3,1,1,2
EMP100983,Iman Mahardika Utami,3.0,67,Senior,4.0,4.0,3.0,120.0,8.0,5.0,3,2,1,3,3,1,1,2,4
EMP100984,Wulan Zulfikar Lestari,1.0,33,Middle,2.0,3.0,2.0,118.0,8.0,6.0,2,1,2,2,1,4,3,1,2
EMP100985,Sari Halim Fauziah,1.0,27,Middle,1.0,1.0,1.0,89.0,7.0,1.0,3,1,3,3,1,3,4,3,4
EMP100986,Novi Tamba,3.0,65,Senior,2.0,1.0,1.0,101.0,6.0,5.0,3,1,2,3,3,4,3,5,2
EMP100987,Prasetyo Purnama,5.0,44,Middle,5.0,5.0,5.0,109.0,7.0,2.0,1,1,4,1,3,2,2,2,3
EMP100988,Prasetyo Zulfikar,5.0,40,Middle,5.0,3.0,5.0,116.0,5.0,8.0,2,3,6,2,2,2,3,1,2
EMP100989,Hadi Yudhistira Siregar,4.0,38,Middle,5.0,4.0,4.0,109.0,7.0,1.0,5,2,5,1,1,4,3,2,1
EMP100990,Oka Ananda,5.0,59,Middle,4.0,4.0,3.0,109.0,2.0,1.0,6,2,4,3,1,4,1,6,3
EMP100991,Lestari Lukman,4.0,35,Middle,3.0,5.0,3.0,109.0,5.0,6.0,6,2,4,2,1,4,1,2,4
EMP100993,Wulan Purnama,4.0,36,Middle,4.0,5.0,5.0,127.0,5.0,2.0,2,5,5,3,3,1,3,3,4
EMP100994,Rizka Kusuma Rahmawati,3.0,80,Senior,3.0,3.0,2.0,136.0,4.0,2.0,4,2,2,1,2,2,3,5,1
EMP100996,Anisa Saputra,4.0,56,Middle,4.0,3.0,4.0,106.0,2.0,8.0,1,2,2,1,2,2,1,4,1
EMP100997,Dwi Setiawan,3.0,88,Senior,3.0,3.0,4.0,105.0,5.0,8.0,6,2,6,1,1,4,1,6,3
EMP100998,Citra Pratama,4.0,60,Senior,3.0,4.0,4.0,102.0,8.0,5.0,1,2,5,2,2,1,4,4,1
EMP100999,Rani Pratama,3.0,7,Junior,3.0,3.0,3.0,136.0,2.0,5.0,5,4,1,3,1,4,3,3,3
EMP101000,Eko Maulida,3.0,27,Middle,3.0,2.0,4.0,116.0,3.0,7.0,3,4,6,3,2,1,2,5,1
EMP101001,Maya Siregar,4.0,42,Middle,3.0,3.0,4.0,119.0,2.0,1.0,2,5,1,2,2,2,4,3,3
EMP101002,Hadi Pratama,2.0,72,Senior,1.0,3.0,1.0,85.0,7.0,6.0,2,4,2,2,1,2,4,4,1
EMP101003,Bella Utama Zulfikar,4.0,55,Middle,4.0,4.0,3.0,100.0,6.0,3.0,5,1,3,2,1,2,2,4,3
EMP101004,Kurnia Ananda,4.0,76,Senior,3.0,4.0,3.0,83.0,9.0,9.0,4,5,5,3,2,4,4,3,2
EMP101005,Eko Ganesha Kurniawan,3.0,25,Middle,2.0,4.0,3.0,115.0,7.0,3.0,5,3,1,2,1,2,3,5,3
EMP101006,Yuni Pratama,4.0,68,Senior,3.0,5.0,3.0,132.0,1.0,6.0,5,5,2,3,1,1,4,5,4
EMP101007,Prasetyo Subekti,5.0,55,Middle,4.0,4.0,5.0,85.0,8.0,3.0,2,5,2,3,3,4,4,3,2
EMP101008,Oka Putra,2.0,98,Senior,2.0,3.0,3.0,138.0,5.0,5.0,1,3,2,1,1,4,4,3,1
EMP101009,Lestari Dharma Herlambang,5.0,46,Middle,5.0,5.0,5.0,88.0,6.0,2.0,3,3,1,3,1,4,4,3,3
EMP101010,Nabila Santoso,2.0,97,Senior,3.0,2.0,1.0,125.0,4.0,2.0,1,1,6,1,3,4,4,3,3
EMP101012,Prasetyo Ginting,4.0,56,Middle,3.0,4.0,3.0,109.0,5.0,7.0,4,3,4,2,2,2,1,3,1
EMP101013,Putri Pratomo,2.0,69,Senior,3.0,2.0,2.0,89.0,8.0,8.0,4,1,2,3,2,1,1,2,4
EMP101014,Nurlita Salsabila,4.0,35,Middle,3.0,4.0,3.0,130.0,5.0,5.0,1,1,2,1,1,2,2,3,1
EMP101016,Vania Pratomo,4.0,80,Senior,4.0,4.0,3.0,117.0,9.0,7.0,3,3,3,2,1,2,4,3,2
EMP101017,Nugroho Lestari Gunawan,3.0,0,Junior,3.0,3.0,3.0,140.0,5.0,1.0,3,4,2,2,3,2,2,2,3
EMP101018,Rani Kusuma,3.0,41,Middle,3.0,4.0,4.0,120.0,7.0,5.0,6,2,6,1,1,2,2,5,2
EMP101020,Wahyu Hidayat,2.0,68,Senior,1.0,1.0,1.0,93.0,1.0,6.0,4,4,2,1,3,1,1,4,4
EMP101021,Rani Fadillah Maulana,4.0,8,Junior,4.0,5.0,5.0,135.0,5.0,4.0,5,3,6,3,3,3,4,3,4
EMP101022,Hadi Siregar,4.0,65,Senior,4.0,4.0,3.0,109.0,2.0,7.0,6,5,4,3,3,2,3,5,1
EMP101023,Yuni Ginting,4.0,33,Middle,4.0,5.0,4.0,137.0,9.0,1.0,3,1,1,3,2,2,1,6,4
EMP101024,Citra Situmorang,2.0,30,Middle,2.0,2.0,2.0,98.0,7.0,2.0,6,5,6,1,2,4,1,6,2
EMP101025,Tania Lestari Indrawan,4.0,29,Middle,4.0,4.0,4.0,122.0,5.0,3.0,5,4,5,1,2,3,4,4,1
EMP101026,Eko Santoso,3.0,83,Senior,1.0,1.0,1.0,109.0,4.0,5.0,6,2,4,3,3,1,4,1,4
EMP101027,Kartika Anugrah Halim,2.0,47,Middle,2.0,2.0,2.0,140.0,6.0,5.0,4,2,3,3,1,2,1,4,3
EMP101028,Dwi Sinaga,4.0,45,Middle,4.0,4.0,4.0,130.0,3.0,5.0,4,2,3,3,2,2,1,3,4
EMP101029,Ayunda Situmorang,3.0,31,Middle,4.0,2.0,3.0,103.0,8.0,5.0,5,4,6,2,3,1,2,2,1
EMP101030,Dimas Ananda,4.0,56,Middle,5.0,3.0,4.0,109.0,6.0,1.0,3,2,4,2,1,2,1,5,4
EMP101031,Putri Wijaya,4.0,36,Middle,5.0,4.0,5.0,87.0,1.0,6.0,5,2,3,3,3,2,3,4,2
EMP101032,Zaki Utama Pratomo,3.0,41,Middle,3.0,3.0,4.0,96.0,2.0,7.0,2,3,2,1,2,4,2,4,2
EMP101033,Citra Saputra,3.0,27,Middle,3.0,3.0,3.0,140.0,6.0,9.0,6,2,2,3,2,2,3,4,2
EMP101034,Citra Rohman,3.0,34,Middle,3.0,3.0,4.0,117.0,4.0,9.0,3,4,5,3,3,3,4,2,2
EMP101036,Mahendra Santoso,1.0,37,Middle,2.0,1.0,1.0,131.0,1.0,3.0,3,3,1,3,3,3,1,5,1
EMP101037,Rani Utama Gunawan,3.0,2,Junior,3.0,3.0,3.0,138.0,1.0,6.0,5,3,1,1,3,1,2,5,4
EMP101038,Ayunda Lestari Sinaga,1.0,43,Middle,1.0,1.0,0.0,124.0,3.0,6.0,5,4,6,1,1,3,1,3,1
EMP101039,Fajar Pamungkas,3.0,31,Middle,3.0,3.0,2.0,111.0,6.0,9.0,6,4,5,1,2,2,4,5,4
EMP101040,Ayunda Hidayat,3.0,73,Senior,3.0,0.0,4.0,109.0,9.0,1.0,3,3,4,2,3,1,3,1,2
EMP101042,Lestari Utami,4.0,5,Junior,5.0,4.0,5.0,109.0,4.0,4.0,4,1,4,1,1,4,2,1,3
EMP101043,Joko Rachman Setiawan,4.0,37,Middle,4.0,5.0,4.0,109.0,9.0,1.0,4,1,4,1,3,3,4,2,3
EMP101044,Nabila Lestari Sinaga,2.0,58,Middle,2.0,3.0,3.0,94.0,3.0,8.0,4,1,2,2,2,4,3,5,4
EMP101045,Putri Mahendra,4.0,59,Middle,4.0,4.0,4.0,139.0,2.0,9.0,1,1,5,2,3,4,3,4,4
EMP101046,Rama Wibowo,2.0,56,Middle,2.0,3.0,3.0,119.0,2.0,7.0,6,4,3,3,2,4,2,6,1
EMP101047,Lestari Ganesha Fauziah,3.0,55,Middle,2.0,3.0,3.0,89.0,7.0,2.0,4,2,1,3,3,4,3,6,1
EMP101049,Teguh Subekti,3.0,25,Middle,3.0,3.0,4.0,109.0,3.0,2.0,5,3,4,2,3,1,3,2,2
EMP101050,Dimas Saputra Herlambang,4.0,23,Middle,5.0,4.0,4.0,91.0,1.0,9.0,4,1,6,3,3,2,1,2,2
EMP101052,Nadia Zulfikar Sinaga,2.0,102,Senior,2.0,2.0,3.0,109.0,6.0,9.0,6,5,2,3,2,3,4,5,3
EMP101055,Yoga Candra Hartanto,5.0,38,Middle,5.0,5.0,5.0,118.0,3.0,9.0,5,3,5,2,2,2,3,4,1
EMP101056,Umar Hartanto,2.0,33,Middle,2.0,2.0,1.0,109.0,5.0,7.0,3,3,4,3,3,2,2,5,2
EMP101057,Dinda Anggara,2.0,44,Middle,2.0,3.0,2.0,119.0,9.0,7.0,4,2,6,1,1,2,4,1,2
EMP101058,Umar Yulianto,1.0,31,Middle,3.0,1.0,1.0,110.0,7.0,5.0,2,2,1,3,1,4,2,4,2
EMP101059,Tania Fadillah Firmansyah,4.0,78,Senior,4.0,4.0,4.0,134.0,1.0,8.0,1,3,5,3,3,3,1,5,3
EMP101060,Galih Fauziah,3.0,52,Middle,3.0,2.0,3.0,84.0,6.0,4.0,3,3,1,1,3,4,3,6,2
EMP101061,Ayu Handayani,2.0,53,Middle,2.0,2.0,3.0,109.0,1.0,9.0,6,3,4,2,3,4,3,3,2
EMP101062,Rifqi Jatmiko Wijaya,4.0,4,Junior,5.0,5.0,4.0,109.0,9.0,2.0,4,1,4,3,1,1,4,2,3
EMP101064,Oktavia Mahendra,1.0,78,Senior,1.0,1.0,1.0,122.0,8.0,3.0,1,4,5,1,1,2,2,5,2
EMP101065,Nabila Kusuma Gunawan,5.0,13,Junior,5.0,5.0,5.0,140.0,3.0,5.0,6,1,1,3,3,3,2,2,3
EMP101066,Novi Hartanto,2.0,27,Middle,3.0,1.0,2.0,85.0,8.0,3.0,6,4,6,3,1,1,3,1,4
EMP101067,Galih Kusuma Ramadhan,2.0,1,Junior,2.0,1.0,1.0,113.0,3.0,7.0,1,4,6,2,2,2,4,2,1
EMP101068,Kurnia Erlangga Maulana,3.0,52,Middle,3.0,2.0,4.0,109.0,6.0,2.0,1,3,4,2,1,1,3,1,2
EMP101069,Ayu Erlangga Kurniawan,2.0,52,Middle,2.0,2.0,1.0,123.0,2.0,2.0,2,5,5,1,2,3,1,5,2
EMP101070,Nugroho Hasibuan,4.0,52,Middle,3.0,4.0,5.0,94.0,3.0,7.0,2,2,2,1,3,1,3,1,3
EMP101072,Adi Pramudita Indrawan,2.0,15,Junior,2.0,2.0,2.0,138.0,8.0,6.0,4,3,1,1,1,2,3,4,3
EMP101073,Nabila Utami,2.0,56,Middle,1.0,3.0,2.0,109.0,8.0,3.0,5,4,4,2,3,4,1,1,4
EMP101075,Hadi Wijaya Gunawan,3.0,97,Senior,4.0,3.0,2.0,103.0,4.0,6.0,6,4,6,1,1,4,3,2,3
EMP101076,Satya Pamungkas,3.0,63,Senior,2.0,3.0,3.0,80.0,9.0,2.0,5,3,5,3,3,3,3,5,4
EMP101077,Hana Dharma Maulida,4.0,46,Middle,4.0,4.0,4.0,96.0,9.0,5.0,6,3,6,1,1,4,2,3,4
EMP101078,Satya Saputra,4.0,97,Senior,4.0,4.0,4.0,135.0,3.0,5.0,5,4,6,1,1,3,4,1,1
EMP101079,Bayu Sinaga,3.0,5,Junior,3.0,3.0,99.0,127.0,3.0,6.0,5,2,6,3,2,2,1,3,3
EMP101080,Galih Zulfikar Ramadhan,3.0,29,Middle,3.0,4.0,4.0,128.0,3.0,7.0,1,4,1,2,1,1,2,1,2
EMP101081,Putri Nabila Rohman,4.0,53,Middle,4.0,4.0,4.0,124.0,1.0,3.0,1,1,1,1,1,4,4,5,2
EMP101082,Rani Permadi,5.0,43,Middle,5.0,4.0,5.0,94.0,8.0,2.0,1,5,5,3,1,1,2,3,4
EMP101083,Adit Salsabila,2.0,29,Middle,1.0,2.0,2.0,109.0,5.0,3.0,4,5,4,1,2,4,4,5,1
EMP101084,Fitri Hartanto,4.0,47,Middle,4.0,5.0,3.0,139.0,9.0,8.0,3,2,6,2,2,4,3,2,3
EMP101085,Rendra Maulana,4.0,120,Senior,4.0,3.0,4.0,94.0,5.0,7.0,5,2,5,1,3,2,4,2,1
EMP101086,Nugroho Maulana,3.0,3,Junior,3.0,3.0,3.0,116.0,2.0,6.0,2,1,6,3,1,2,1,5,4
EMP101087,Rendra Saputra Gunawan,3.0,86,Senior,2.0,3.0,2.0,81.0,1.0,5.0,1,5,5,1,2,3,2,2,4
EMP101088,Rama Jatmiko Gunawan,2.0,54,Middle,1.0,2.0,3.0,114.0,5.0,3.0,5,4,5,3,3,3,1,3,4
EMP101089,Nabila Salsabila,4.0,33,Middle,4.0,5.0,3.0,127.0,3.0,5.0,4,5,2,3,1,3,2,1,1
EMP101090,Bella Fauziah,3.0,74,Senior,3.0,2.0,2.0,129.0,3.0,5.0,2,4,3,1,1,3,3,1,2
EMP101091,Ari Saputra Pamungkas,5.0,11,Junior,4.0,3.0,3.0,117.0,4.0,8.0,5,4,6,1,1,1,4,4,2
EMP101092,Rani Gunawan,4.0,57,Middle,4.0,4.0,5.0,104.0,6.0,4.0,1,3,5,1,1,2,1,2,2
EMP101093,Joko Iqbal Lestari,3.0,60,Senior,2.0,3.0,2.0,109.0,8.0,4.0,3,4,4,2,1,3,4,3,1
EMP101094,Novi Zulfikar Handayani,3.0,27,Middle,3.0,3.0,3.0,120.0,1.0,5.0,5,1,3,3,1,1,1,4,3
EMP101095,Nadia Simanjuntak,0.0,9,Junior,4.0,5.0,3.0,106.0,7.0,5.0,5,5,5,1,1,4,3,3,1
EMP101096,Rizka Wijaya,4.0,43,Middle,3.0,5.0,5.0,109.0,8.0,6.0,2,5,4,3,3,1,1,3,2
EMP101097,Bayu Mahendra,2.0,38,Middle,2.0,2.0,3.0,109.0,8.0,6.0,3,4,4,3,1,4,3,6,4
EMP101098,Utami Firmansyah,5.0,46,Middle,5.0,5.0,5.0,94.0,2.0,7.0,3,3,3,3,2,4,2,5,4
EMP101100,Fitri Jatmiko Setiawan,3.0,43,Middle,3.0,3.0,3.0,124.0,4.0,4.0,4,2,3,3,3,2,2,3,3
EMP101101,Nugroho Yudhistira Lukman,3.0,9,Junior,4.0,3.0,3.0,109.0,4.0,2.0,3,5,4,2,1,3,2,3,4
EMP101103,Wulan Lestari Saputra,5.0,39,Middle,5.0,5.0,5.0,80.0,1.0,5.0,5,3,1,3,3,2,2,6,4
EMP101104,Oktavia Lestari,2.0,65,Senior,1.0,2.0,2.0,120.0,1.0,8.0,3,5,2,1,3,2,4,6,2
EMP101105,Kartika Saputra Siregar,2.0,36,Middle,3.0,2.0,1.0,109.0,7.0,2.0,3,4,4,2,1,2,3,4,1
EMP101106,Sari Siregar,4.0,59,Middle,5.0,5.0,3.0,109.0,8.0,7.0,1,5,4,3,1,1,2,3,1
EMP101107,Mahendra Fadillah Pradana,1.0,51,Middle,1.0,2.0,1.0,89.0,3.0,5.0,4,4,6,1,3,2,2,3,3
EMP101108,Dewi Pradana,3.0,21,Middle,3.0,2.0,3.0,110.0,9.0,5.0,6,4,3,2,3,4,2,4,2
EMP101109,Bella Suharto,4.0,43,Middle,2.0,2.0,2.0,84.0,6.0,4.0,2,3,2,2,3,2,4,4,4
EMP101111,Bella Firmansyah,4.0,98,Senior,4.0,4.0,5.0,109.0,1.0,1.0,2,5,4,2,1,3,1,3,2
EMP101112,Budi Firmansyah,4.0,52,Middle,4.0,5.0,5.0,96.0,2.0,8.0,1,1,5,1,1,2,2,1,1
EMP101113,Evi Syahputra,1.0,30,Middle,1.0,1.0,1.0,93.0,5.0,8.0,4,5,2,3,3,3,3,2,1
EMP101114,Tania Fauziah,3.0,38,Middle,3.0,3.0,3.0,84.0,1.0,8.0,1,3,5,1,1,3,1,5,1
EMP101115,Valdo Putra,2.0,34,Middle,1.0,1.0,1.0,90.0,9.0,4.0,6,3,6,1,3,2,1,6,3
EMP101116,Dimas Tri Zulfikar,4.0,36,Middle,2.0,1.0,2.0,109.0,6.0,2.0,4,2,2,1,1,4,2,1,1
EMP101117,Rendra Indrawan,2.0,57,Middle,2.0,2.0,1.0,109.0,5.0,2.0,5,2,4,1,3,3,4,1,3
EMP101118,Maya Dharma Kurniawan,2.0,1,Junior,1.0,2.0,2.0,81.0,5.0,9.0,4,2,3,3,3,2,2,3,4
EMP101119,Utami Lestari,1.0,40,Middle,2.0,1.0,1.0,109.0,5.0,6.0,1,3,4,1,1,1,2,3,1
EMP101120,Gita Rahmawati,3.0,52,Middle,2.0,3.0,3.0,97.0,2.0,4.0,2,5,2,3,3,1,1,3,1
EMP101121,Gita Hasibuan,2.0,28,Middle,2.0,2.0,2.0,132.0,6.0,2.0,5,1,2,1,3,3,1,1,1
EMP101122,Maya Utami,3.0,48,Middle,3.0,4.0,3.0,95.0,3.0,5.0,1,3,5,2,2,3,1,2,1
EMP101123,Dian Kurniawan,5.0,50,Middle,3.0,3.0,3.0,87.0,2.0,3.0,2,3,6,2,1,2,3,4,4
EMP101124,Cahyo Tri Maulida,4.0,77,Senior,3.0,4.0,4.0,109.0,5.0,6.0,1,3,6,3,1,1,3,6,3
EMP101126,Ayunda Jatmiko Zulfikar,4.0,61,Senior,3.0,5.0,4.0,80.0,5.0,8.0,3,1,3,3,2,2,2,5,2
EMP101127,Valdo Hasibuan,4.0,48,Middle,4.0,4.0,3.0,94.0,7.0,5.0,1,5,3,1,3,4,3,2,4
EMP101128,Kartika Setiawan,2.0,78,Senior,2.0,1.0,3.0,82.0,1.0,3.0,5,1,1,1,3,4,2,6,3
